Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/15/2022,dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nepal,NPL,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,2.21,,1.86,,2.637305,,2.5,,2.36,,,
Nepal,NPL,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,2.26,,1.95,,2.72354,,2.466667,,2.65,,,
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023394336,0.042713141,0.070998171,0.088495228,0.326412096,0.459406033,0.882969178,4.439005746,12.39035332,15.75005355,20.82270803,34.04097965,49.38563053,61.53811439,79.36416868,85.56217507,101.854612,117.8146017,130.629366,139.4463618,135.2595066,131.1502619,
Nepal,NPL,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,80,80,70,70,70,80,80,80,80,80,70,80,80,80,80,
Nepal,NPL,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Nepal,NPL,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,,,10.4,,,,,,,,
Nepal,NPL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,48,48,48,48,,
Nepal,NPL,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,14.3,,,,,,,,
Nepal,NPL,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5,,
Nepal,NPL,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.86623965,53.53193961,56.0815129,57.41525342,57.23640641,61.77847887,61.58867942,64.08174013,72.61345871,80.98766325,76.92464688,
Nepal,NPL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.996692968,6.620301936,6.483344072,6.654637356,7.729134048,8.985513859,8.719914187,8.723659866,8.639332547,8.422505233,8.735981111,8.802574747,8.560583141,8.651811853,8.9749585,9.179453421,8.77975841,9.772473404,10.44008641,11.84403686,13.39611544,11.62467555,12.04080455,13.29788586,13.99491049,14.68630457,16.14374976,17.99936212,19.08282606,19.80906024,15.77364973,
Nepal,NPL,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nepal,NPL,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53,,,51.94,,,58.6,,,,63.3
Nepal,NPL,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,19273663.6,24149979.65,24045769.17,36256169.6,49119654.4,59519654.4,44983566.82,46384505.6,65316279.5,83753427.2,94202508.28,102268064.8,107173201.6,132121706.9,145577564.3,113974569.1,145042574.2,161385891.2,178077053.6,235268995.2,271948974,262066242,268378933.9,191064674.1,128600057.7,105467401.7,145886828.5,251413397.2,282826477.7,272846716.1,354107095.1,450982959.6,518336213.6,699898113.3,752158918.9,645536746.1,627771666,670587740.1,800272085.4,889429673.4,987342047,1079959914,1070003807,1286240900,1529099986,1565203520,1935487673,2014032856,2457914115,2819466154,3002724838,3702502162,4417738496,5434181403,6216255070,8145463908,8734510299,9435255967,8335473017,8713166195,11467799302,9660979251
Nepal,NPL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.346175194,,,,,8.311832428,,,,,8.311832428,,,,,8.311832428,8.311832428,,,
Nepal,NPL,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,
Nepal,NPL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,87.88717263,87.60794255,87.18310534,87.43143377,87.40347873,87.39703169,87.29926603,87.20950395,87.08856628,86.86033897,86.87192457,86.77492298,86.27205293,86.28904194,86.33368626,86.14798071,85.67124086,85.7538519,85.65665635,85.2943226,86.47023452,85.52631579,84.3220339,84.06976744,83.43767786,83.34234721,81.36387298,79.44584383,77.582846,75.95473833,74.35897436,73.76529225,73.36302895,73.03321678,72.72727273,72.37452552,72.10940738,71.56339762,71.66732988,,,,,,,,,,,,,
Nepal,NPL,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nepal,NPL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,22.09302326,21.4953271,22.11538462,14.28571429,14.77272727,9.79020979,11.46496815,12.06896552,11.91709845,6.451612903,3.95256917,1.543209877,0.835654596,1.03626943,0.697674419,0.184842884,1.063829787,3.767123288,0.139664804,0.113895216,3.433476395,5.304740406,6.645230439,8.01980198,3.093645485,3.276003276,9.153122327,9.52,4.533152909,1.627486438,0.964113551,0.188412624,0.17644464,0.578990902,0.631662061,0.473071325,0.32234957,0.320056899,0.417335474,0.093516209,0.057273769,0.53490991,0.284333239,0.026336582,0,,,,,,
Nepal,NPL,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,,,1.111099972,1.79720381,1.39601264,1.390501727,1.464342252,1.503182872,2.166737199,2.74175146,3.226919509,4.093679155,6.866548166,7.357169288,9.455645397,12.80679625,11.54004443,10.00776435,8.988813787,8.30866292,7.263356218,6.926565949,5.846634719,6.360030606,7.324291268,7.511943326,7.031350345,7.32610258,9.732106081,9.752448751,8.877058493,8.145741968,9.637878773,8.563952921,8.214322411,9.810790747,10.1490402,8.782871583,9.552012441,7.97913508,7.35687639,7.362943776,7.963716646,6.963718573,6.356495905,7.166089632,11.22769509,
Nepal,NPL,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,119999.9973,759999.9905,550000.0119,589999.9738,569999.9928,939999.9976,608409.8816,738348.9013,602656.8413,634045.0048,431842.2973,375400.0068,32214.00082,186816.3049,,
Nepal,NPL,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,,,,,,,,,,,,,,,,,8730669.3,1749027.4,9181795.4,4208168.5,17671894.3,-785880.7,-5405153.2,-5665722.1,-6831781.8,2855912.1,-628099.4,14201656.2,11882424.8,800405.3,-11904289.5,-5504604.4,6799026.6,5718312.8,2550849.1,-7867706.7,-7655739.3,-7294455.2,-6571911.8,-5866113.9,-4427899.8,-4273771.5,-4346870.2,6842929.6,9736822.1,0,20982270.9,32730487.8,0,-2199580,39167636,-4496944.2,-10346244.1,-15224473.1,-12998930.6,35915529.2,-17837231,-12357226.4,-8077035.8,-7881121.5,209632925.1,
Nepal,NPL,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,14.16884333,8.193888721,5.085643652,2.577477754,7.009137916,14.67321942,28.51500697,8.150160863,7.113823352,6.614612103,5.424850147,5.894655878,5.49686854,5.42064732,4.68535294,0.80470734,2.727674969,6.377315957,2.13169178,2.183277926,2.165372243,2.829395597,3.214954004,2.141390955,4.484793938,4.023581378,4.89315037,2.775733405,3.302676983,5.816253939,3.312184141,2.929280189,2.511365026,3.424877501,3.906710322,5.192448766,9.931480664,11.87803034,13.03293754,14.70227937,14.07751826,7.441730408,11.75308734,15.82190449,
Nepal,NPL,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,,,,,,70000.0003,9999.999776,9999.999776,,,,,39999.99911,,,,,100000.0015,,180000.0072,230000.0042,,59999.99866,,,,,,,1139999.986,29999.99933,1519999.981,540000.0215,1580000.043,1539999.962,1190000.057,1110000.014,1029999.971,1230000.019,13640000.34,3599999.905,1210000.038,1049999.952,1149999.976,2109999.895,-17739999.77,2529999.971,1320000.052,1759999.99,1840000.033,1570000.052,2059999.943,3369999.886,9810000.42,1210000.038,1820000.052,1110000.014,1899999.976,1950000.048,
Nepal,NPL,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,170000.0018,189999.9976,289999.9917,1389999.986,1190000.057,90000.00358,1059999.943,1139999.986,540000.0215,2200000.048,1000000,4320000.172,5639999.866,5420000.076,7250000,4860000.134,2960000.038,7250000,8329999.924,23450000.76,15609999.66,16049999.24,16579999.92,11029999.73,11310000.42,12380000.11,14399999.62,16260000.23,19059999.47,28180000.31,25780000.69,33470001.22,25180000.31,17500000,23969999.31,25549999.24,23340000.15,28600000.38,28020000.46,26420000.08,23010000.23,33150001.53,36919998.17,53099998.47,65790000.92,61630001.07,74809997.56,95000000,98620002.75,103220001.2,105190002.4,104069999.7,110150001.5,145919998.2,184229995.7,134770004.3,139039993.3,129130004.9,127389999.4,114919998.2,108069999.7,
Nepal,NPL,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,102096000,81176000,89379685.74,110316666.7,102058333.3,144203176.8,87635893.91,101459974.7,130066719.8,161260084.7,142570573.7,162185406.8,193780954.9,161153117.1,217878003.6,274521869.4,376261839,397001459.9,368670723.7,349861549.5,388747760.2,413766812.5,482041860.1,612304439.4,776142672.3,720510374.5,632023022.3,703211811.4,773061293.2,902880578.6,848777042.7,924931909,986573075.6,837065298.5,900586741.3,998964290.6,1003958965,997068581,1022286756,813179963.9,762283423.3,835688143.4,932254409.4,1110916913,890100720.9,1720447322
Nepal,NPL,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,-33456000,-58336000,-89109770.67,-103833333.3,-158575000,-156623104.9,-243663042.9,-283755031.3,-213188648.2,-241093448.5,-230980405.4,-263732941.2,-398104727.5,-351579349.4,-411698818.2,-426448125.8,-327003208.2,-380155657.9,-507621826.9,-595206851.5,-591287367,-636952088.5,-388087351.1,-439226109.2,-507977830.3,-566643510.6,-724926798.7,-856816709.2,-1059082837,-1427964920,-1699390032,-2218897887,-2660852936,-3559207098,-4307317702,-4584800479,-4916709708,-5334668305,-6366746593,-5467903519,-7898498022,-9393295183,-11960657626,-11110082472,-8923098091,-14466795451
Nepal,NPL,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,196904000,211736000,277618947.9,325641666.7,415650000,456316056,491481716,556244453.5,502430251.7,559742652.2,550164386.7,643607350.2,815685384.5,715840302.6,833936807.1,940819985.7,977065121.5,1110393262,1455541128,1624111614,1737494592,1916418899,1435272130,1706621328,1790054414,1700446879,1662168673,1932123606,2293009792,2711192466,2933864708,3655163051,4371089323,5101053816,5878849339,6447235614,6845293891,7520106156,8777541313,7711562676,10015080400,11823752195,14638261931,13836308893,10694431764,16957495620
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.66433566,39.74039161,39.81644755,39.8925035,39.96855944,40.04461538,40.12067133,40.19672727,40.27278322,40.34883916,41.6516219,40.45264737,40.5791001,40.70555284,40.83200558,40.95845832,41.08491106,41.21136379,41.33781653,41.46426927,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,
Nepal,NPL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,180,190,200,215,225,320,420,510,610,794,800,900,1070,1240,1925,1580,1740,1910,2080,2514,2420,2591,2690,2770,2783,3200,3600,4018,4500,5000,5542,7800,10100,12400,14700,17000,19350,21700,24000,26300,28971,28971,28971,28971,28971,28971,28971,28971,,,,,,,,,,,,,
Nepal,NPL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.400000006,0.400000006,0.5,0.5,0.600000024,2,1.399999976,1.5,1.600000024,1.799999952,2.5,2.900000095,2.700000048,3.900000095,4.599999905,6.699999809,6.199999809,5.900000095,27.89999962,10.5,11.19999981,23.89999962,13.80000019,18.29999924,16,16.89999962,17.89999962,17.89999962,15.60000038,16,16.997,16.178,5.477,5.751,6.73,6.936,7.212,7.643,7.233,6.282,6.463516539,6.48656488,5.762374931,5.759868,4.5996,4.536371616,4.895080058,4.566839902,8.84572,5.847551,13.689186,
Nepal,NPL,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nepal,NPL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nepal,NPL,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,12,12,12,12,10,10,12,12,12,12,,
Nepal,NPL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,74.1,69.9,78.5,73.9,60.2,53.6,46.6,37.4,33,34.6,32.2,28.4,26.1,27.4,24.4,20.2,,
Nepal,NPL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,17,,,,,,,,
Nepal,NPL,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.8571,202.8571,202.8571,202.8571,202.8571,102.8571,,
Nepal,NPL,"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502,0.511760235,,0.518612623,
Nepal,NPL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430000000,3868000000,4074000000,3752000000,4080000000,4820000000,4698000000,5770000000,6621800000,6543900000,6218000000,6158700000,6164000000,6373700000,8154200000,9981258000,12519199000,15160827000,13736698000,12037868000,9263198372,8673040021,10023699197,16247311611,20714551000,26060200000,
Nepal,NPL,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.375946529,6.911035363,6.968780364,6.764000417,7.647323859,8.258410491,8.016256591,7.763240037,7.365102977,6.904100273,7.031443074,6.371072049,6.391161382,6.722882993,6.961713693,7.607887563,7.440960428,8.221876521,8.457497576,10.00975173,12.40721413,10.48746079,10.473829,11.03921327,11.66240116,12.26907017,13.050688,13.98934979,16.40675864,16.90920019,10.51234967,
Nepal,NPL,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7013200000,,,,,,,8591000000,10523000000,11919000000,12100000000,13354000000,9264000000,3866900000,2442000000,4670900000,5783700000,11193600000,13089400000,30970400000,22705061000,23656100000,-9076191000,-35130171000,-3895368000,3496571410,56847135000,70193249997,1.95E+11,1.54E+11,3.13E+11,
Nepal,NPL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,1.045701034,1.226252189,1.252857767,1.234835355,1.499104091,1.893966474,1.788970856,1.920498801,2.215251576,2.414527269,2.869525547,3.839785015,3.515285813,4.790851448,4.886008935,4.412527963,3.625962997,4.788194444,5.703932467,6.419986467,8.573937244,9.190317568,8.631728634,8.095971564,8.485910323,9.852316146,10.58161654,10.45158462,11.78620654,13.04865071,12.8086563,13.35385013,13.4183155,14.57309798,18.55012245,22.83143607,23.19776388,23.88507426,28.66308232,28.87594825,30.67062082,29.41591045,22.86890082,26.14257403,27.09733041,28.72615081,33.15138628,37.28150565,51.65264553,59.17845463,54.58998779,46.42464435,48.75434965,50.46227084,54.4670476,56.90827406,69.84080011,68.55708521,76.32460801,78.9459109,88.44003947,
Nepal,NPL,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.684336594,1.699085522,1.562378391,1.661035902,1.677216698,
Nepal,NPL,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,0.52,,,0.59,,0.63,,0.66,,0.72,,0.94,,1.13,,1.18,,1.44,,1.31,,0.91,,,,,
Nepal,NPL,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,15.78947368,23.07692308,48.71794872,51.35135135,34.375,12.5,17.24137931,14.28571429,40,40.38461538,36.36363636,37.25490196,50.68493151,48.10126582,18.18181818,33.78378378,34.66666667,28.37837838,6.896551724,22.47191011,23.00884956,13.15789474,14.61538462,20.37037037,19.88636364,16.39344262,13.80952381,14.09090909,34.55149502,36.12903226,37.91044776,23.97003745,26.55172414,24.44444444,33.2247557,24.8,31.39534884,26.04166667,22.1574344,29.85436893,32.95454545,34.80885312,27.77777778,32.71500843,,,,,,,
Nepal,NPL,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,,,,,,,,,,,15.98703581,16.2656851,16.20119556,16.06177566,15.93710303,15.93643808,15.76927537,15.6801569,15.55728081,15.63956528,15.58549947,15.37998521,15.27720876,15.0310844,14.76461527,14.74054521,14.70647676,14.35739801,14.10632452,13.71602684,8.373205742,8.962264151,9.647058824,9.907834101,10.17699115,10.42553191,11.54639175,12.6252505,13.51351351,14.64354528,15.77946768,15.6899811,15.99229287,16.05415861,15.53030303,15.44256121,16.72727273,17.93960924,18.90971039,,,,,,,,,,,,,
Nepal,NPL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,25.669,33.003,33.003,51.338,62.339,62.339,25.669,33.003,62.339,205.352,212.686,124.678,22.002,51.338,44.004,190.684,205.352,102.676,110.01,110.01,267.691,212.686,139.346,231.021,234.688,216.353,179.683,300.694,282.359,311.695,341.031,744.401,744.401,810.407,304.361,1111.101,979.089,1118.435,520.714,663.727,586.72,938.752,590.387,748.068,748.068,704.064,1103.767,1114.768,832.409,1041.428,1837.167,2115.859,2614.571,,,,,
Nepal,NPL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.157529569,0.192205257,0.179869676,0.208961026,0.160230772,0.270688029,0.284424555,0.306260393,0.329263558,0.382703922,0.45035299,0.575325269,0.621637349,0.650631668,0.720667327,0.88177963,0.894450115,0.880262964,1.10523474,0.940805622,0.988226129,0.972593432,0.988960859,1.072185936,1.20949324,1.296047395,1.318307339,1.400799655,1.569649871,1.70270995,1.852051822,2.011958023,2.144487323,2.323785613,2.372974204,2.597440867,2.713235918,2.595074322,2.847693983,3.002815877,3.48110922,4.309270291,5.255746854,5.243247972,,,,,,,
Nepal,NPL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4,82.96616364,83.63855743,84.29051971,85.0817337,85.69999695,86.2151947,86.78688049,87.40000153,87.97489166,90.09999847,89.25188446,89.91584015,90.58919525,95.5,94.11000061,95.56912994,95.52176666,97.69999695,95.16212463,94.5,95.79003143,95.75,,94.19999695,
Nepal,NPL,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.46796752,,,,,,30.66888145,24.91964802,25.61954861,31.05194577,28.62452818,35.92812604,30.50382664,25.99729306,21.74953153,17.96229438,26.08195082,
Nepal,NPL,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899999.9762,4530000.21,3650000.095,265012.8901,1701822.162,4059439.182,2762320.518,1794201.97,-21302.99993,-10049.31983,,,
Nepal,NPL,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,2250000,-2250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,,,,,,,,,,,-2140806.5,3941179.5,2328076,2935202.1,1182155,1687862.5,511147.7,5839962.3,14344484.8,6112488.1,13230980.4,14601375.7,5189752.8,5974559.3,5551085.7,8868239.6,25477753.4,14447350.6,8994842,27913467.7,15689263.1,24834629.4,1786556.1,34289724.5,28545623.2,-3036680.4,-2763488.9,65976435,-7066868.3,22766946.2,-11690419.1,-14291354.8,-19407140.3,-25141630.6,-9331355.8,86321432.8,-29786685.7,-25068144.6,-30201285.4,-10773880.5,-3120621.6,-3857352.6,-9505635.8,15651132.6,14722585.5,4214201,24833291.1,33551395.4,123243296.3,250715354.4,102508250.3,
Nepal,NPL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,3800810.8,9157279.6,12304770.9,20103243.4,27553349.5,34017048.9,49578186.8,100529800,112579824.5,146346992.4,204459231,278427656.7,352779239,452414309.5,470288696.6,589788225.3,743794136.3,985839696.3,1165294505,1355746934,1626688627,1765142177,1798082305,2003093150,2320287858,2409751199,2397938028,2413357114,2668527139,3027783793,2874494832,2740752758,2997587655,3213264261,3366391763,3189016423,3402732072,3613195511,3696697652,3777036974,3787483272,3826237147,3809944151,4012913596,3980972649,4142916401,4297388214,4963402939,5510938186,6513481342,7904918393,
Nepal,NPL,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109999.9994,119999.9973,79999.99821,150000.006,189999.9976,259999.9905,409999.9964,1029999.971,300000.0119,730000.0191,300000.0119,9999.999776,119999.9973,620000.0048,1159999.967,689999.9976,850000.0238,2059999.943,1960000.038,1350000.024,779999.9714,1019999.981,1919999.957,2119999.886,1610000.014,2380000.114,2809999.943,2980000.019,3500000,2759999.99,2390000.105,
Nepal,NPL,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,,,,,,,,,,,,,,349999.994,,379999.9952,9999.999776,79999.99821,419999.9869,19999.99955,,2079999.924,1330000.043,2029999.971,6150000.095,2220000.029,1740000.01,4650000.095,3519999.981,2019999.981,3900000.095,3150000.095,1649999.976,6000000,4090000.153,4219999.79,6070000.172,8199999.809,4369999.886,10000000,14760000.23,11100000.38,13409999.85,16209999.08,22139999.39,9789999.962,24370000.84,24700000.76,46159999.85,43979999.54,46159999.85,33110000.61,27479999.54,40080001.83,35150001.53,47959999.08,100769996.6,94879997.25,54349998.47,49349998.47,33880001.07,
Nepal,NPL,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
